Username,Site,Customer,Updated By,ImageAttached,Route,Operator,Timedate,Annotation,Comment,Overall Result,Beta-lactams Result,Beta-lactams Level,Ceftiofur Result,Ceftiofur Level,Tetracyclines Result,Tetracyclines Level,Sulfonamides Result,Sulfonamides Level,Raw QR,Test Type,Batch Number
Sjk5,Seinäjoki,Valio,Sjk5,False,"296","JS",22-03-2026 03:59,,,Negative,Negative,1.94,Negative,3.17,Negative,3.45,Negative,2.8,05250725E007002701,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"476","JK",22-03-2026 05:20,,,Negative,Negative,2.45,Negative,3.19,Negative,4.35,Negative,3.11,05251106E008000349,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"204","MM",22-03-2026 03:55,,,Negative,Negative,2.21,Negative,2.9,Negative,3.97,Negative,2.83,05250725E007001972,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"344","NV",22-03-2026 05:44,,,Negative,Negative,2.43,Negative,3.28,Negative,4.01,Negative,3.15,05250725E007020117,MilkSafe™ FAST CM1-3BTS ,250725E007
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"603","MR",22-03-2026 04:22,,,Negative,Negative,2.6,Negative,3.58,Negative,4.35,Negative,3.25,05250428E002002902,MilkSafe™ FAST CM1-3BTS ,250428E002
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"131","VH",22-03-2026 04:36,,,Negative,Negative,2.05,Negative,2.87,Negative,3.58,Negative,2.68,05251106E008019823,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk5,Seinäjoki,Valio,Sjk5,False,"303","TM",22-03-2026 05:41,,,Negative,Negative,2.11,Negative,3.17,Negative,3.45,Negative,2.92,05250725E007001810,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"383","SS",22-03-2026 06:47,,,Negative,Negative,2.11,Negative,3.3,Negative,3.72,Negative,3,05250725E007015781,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk5,Seinäjoki,Valio,Sjk5,False,"317","JK",22-03-2026 07:17,,,Negative,Negative,2.33,Negative,2.89,Negative,3.47,Negative,2.65,05250725E007012592,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"416","MV",22-03-2026 08:28,,,Negative,Negative,1.89,Negative,3.01,Negative,3.79,Negative,2.8,05251106E008017728,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk5,Seinäjoki,Valio,Sjk5,False,"214","JP",22-03-2026 07:55,,,Negative,Negative,1.83,Negative,2.72,Negative,3.22,Negative,2.55,05250725E007003591,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"76","JV",22-03-2026 07:59,,,Negative,Negative,2.57,Negative,3.41,Negative,4.24,Negative,3.29,05251106E008021793,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"12","EK",22-03-2026 08:20,,,Negative,Negative,2.19,Negative,3.5,Negative,4.29,Negative,3.24,05251106E008019974,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"415","MV",22-03-2026 10:12,,,Negative,Negative,2.24,Negative,3.12,Negative,4.73,Negative,3.14,05251106E008017928,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"77","JV",22-03-2026 09:40,,,Negative,Negative,2.57,Negative,3,Negative,3.88,Negative,2.88,05251106E008022026,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"7","ah",22-03-2026 10:30,,,Negative,Negative,2.2,Negative,3.31,Negative,3.82,Negative,3.02,05251106E008020015,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"413","MV",22-03-2026 12:52,,,Negative,Negative,2.03,Negative,3.35,Negative,4.54,Negative,3.22,05251106E008002336,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"295","MW",22-03-2026 11:43,,,Negative,Negative,1.95,Negative,2.78,Negative,3.75,Negative,2.63,05250725E007011064,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"78","jv",22-03-2026 12:23,,,Negative,Negative,2.65,Negative,3.26,Negative,4.45,Negative,3.2,05251106E008019572,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"337","PR",22-03-2026 12:27,,,Negative,Negative,2.62,Negative,3.75,Negative,4.33,Negative,3.4,05250725E007001931,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"52","LP",22-03-2026 12:38,,,Negative,Negative,2.31,Negative,3.44,Negative,4.17,Negative,3.33,05251106E008019584,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"885","PO",22-03-2026 13:30,,,Negative,Negative,1.8,Negative,2.53,Negative,3.29,Negative,2.52,05250725E007006672,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"860","PK",22-03-2026 13:05,,,Negative,Negative,2.14,Negative,3.41,Negative,4.07,Negative,3.21,05250725E007003708,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"404","PK",22-03-2026 14:50,,,Negative,Negative,1.53,Negative,2.42,Negative,3.11,Negative,2.38,,MilkSafe™ FAST CM1-3BTS ,
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"832","SS",22-03-2026 14:49,,,Negative,Negative,1.85,Negative,2.4,Negative,3.22,Negative,2.49,05250725E007021744,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"438","PS",22-03-2026 15:02,,,Negative,Negative,2.1,Negative,2.95,Negative,3.7,Negative,2.77,05251106E008001773,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"37","VL",22-03-2026 13:33,,,Negative,Negative,1.9,Negative,2.78,Negative,3.58,Negative,2.59,,MilkSafe™ FAST CM1-3BTS ,
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"492","TP",22-03-2026 15:13,,,Negative,Negative,2.13,Negative,2.96,Negative,3.72,Negative,2.82,05251106E008001552,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"182","MN",22-03-2026 15:37,,,Negative,Negative,2.14,Negative,2.9,Negative,3.4,Negative,2.62,05251106E008018710,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"42","IL",22-03-2026 14:07,,,Negative,Negative,2.55,Negative,2.95,Negative,3.82,Negative,2.84,,MilkSafe™ FAST CM1-3BTS ,
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"346","JH",22-03-2026 15:45,,,Negative,Negative,1.69,Negative,3.11,Negative,3.78,Negative,3.03,05250725E007020567,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"291","AH",22-03-2026 14:19,,,Negative,Negative,2.71,Negative,3.56,Negative,4.58,Negative,3.3,05250725E007012763,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"477","MR",22-03-2026 16:12,,,Negative,Negative,2.17,Negative,2.92,Negative,3.82,Negative,2.78,05251106E008001907,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"94","MM",22-03-2026 15:31,,,Negative,Negative,1.86,Negative,2.42,Negative,3.4,Negative,2.56,05250725E007006796,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"307","JH",22-03-2026 14:53,,,Negative,Negative,2.07,Negative,3.12,Negative,4,Negative,2.99,05250725E007001943,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"130","VS",22-03-2026 14:57,,,Negative,Negative,2.33,Negative,3.49,Negative,3.75,Negative,3.28,05251106E008020581,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"321","VM",22-03-2026 14:58,,,Negative,Negative,2.19,Negative,2.74,Negative,3.4,Negative,2.5,05250725E007002995,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"725","VP",22-03-2026 16:41,,,Negative,Negative,2,Negative,3.23,Negative,4.04,Negative,2.93,05251106E008018908,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"55","MLS",22-03-2026 15:06,,,Negative,Negative,2.41,Negative,2.89,Negative,3.54,Negative,2.69,05251106E008020305,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"153","OL",22-03-2026 15:08,,,Negative,Negative,2.62,Negative,3.59,Negative,4.21,Negative,3.34,05250725E007001895,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"576","SL",22-03-2026 16:48,,,Negative,Negative,2.05,Negative,2.95,Negative,3.62,Negative,2.77,05251106E008001969,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"163","OP",22-03-2026 15:14,,,Negative,Negative,2.33,Negative,3.22,Negative,4.2,Negative,3.04,05250725E007001897,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"647","pj",22-03-2026 15:16,,,Negative,Negative,2,Negative,2.75,Negative,3.86,Negative,2.66,05250725E007001603,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"140","NR",22-03-2026 15:20,,,Negative,Negative,2.4,Negative,3.24,Negative,4.13,Negative,3.12,05250725E007003696,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"417","mv",22-03-2026 17:02,,,Negative,Negative,1.68,Negative,2.67,Negative,3.68,Negative,2.65,05251106E008004186,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"225","SS",22-03-2026 15:30,,,Negative,Negative,2.41,Negative,2.89,Negative,3.65,Negative,2.71,05250725E007012720,MilkSafe™ FAST CM1-3BTS ,250725E007
Aanekoski1,Äänekoski,Valio,Aanekoski1,False,"60","HS",22-03-2026 16:18,,,Negative,Negative,1.49,Negative,2.59,Negative,3.74,Negative,2.7,,MilkSafe™ FAST CM1-3BTS ,
Sjk2,Seinäjoki,Valio,Sjk2,False,"201","JJ",22-03-2026 15:55,,,Negative,Negative,2.31,Negative,3.17,Negative,4.24,Negative,3,05250725E007001630,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"461","TK",22-03-2026 17:38,,,Negative,Negative,1.92,Negative,2.75,Negative,3.24,Negative,2.53,05251106E008018665,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"217","JP",22-03-2026 16:31,,,Negative,Negative,2.23,Negative,3.06,Negative,4.23,Negative,2.98,05250725E007002571,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"113","JPM",22-03-2026 17:05,,,Negative,Negative,2.92,Negative,3.35,Negative,4.67,Negative,3.48,05250725E007012736,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"643","NRT",22-03-2026 18:48,,,Negative,Negative,1.74,Negative,2.4,Negative,3.14,Negative,2.38,05250725E007018017,MilkSafe™ FAST CM1-3BTS ,250725E007
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"NEG KONTROLLI","RH",22-03-2026 17:43,,,Negative,Negative,1.94,Negative,3.29,Negative,3.7,Negative,3.04,05250428E002002077,MilkSafe™ FAST CM1-3BTS ,250428E002
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"79","PW",22-03-2026 18:03,,,Negative,Negative,2.1,Negative,2.76,Negative,3.39,Negative,2.64,05251106E008023285,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"776","pt",22-03-2026 20:35,,,Negative,Negative,1.67,Negative,2.78,Negative,3.87,Negative,2.8,05251106E008018848,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"459","TH",22-03-2026 20:24,,,Negative,Negative,2.33,Negative,3.1,Negative,3.99,Negative,3.02,05251106E008018536,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"319","sj",22-03-2026 19:04,,,Negative,Negative,2.19,Negative,3.04,Negative,3.88,Negative,2.88,05250725E007000512,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"504","JM",22-03-2026 20:51,,,Negative,Negative,2.32,Negative,3.08,Negative,4.04,Negative,2.87,05251106E008001526,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"605","ap",22-03-2026 19:23,,,Negative,Negative,2.79,Negative,3.09,Negative,3.97,Negative,2.98,05250725E007017719,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"627","TT",22-03-2026 20:54,,,Negative,Negative,1.23,Negative,2.48,Negative,3.13,Negative,2.45,05250725E007022154,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"412","LT",22-03-2026 21:05,,,Negative,Negative,2.15,Negative,3.39,Negative,4.59,Negative,3.27,05251106E008017691,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"633","AK",22-03-2026 19:34,,,Negative,Negative,2.81,Negative,2.88,Negative,4.05,Negative,2.92,05250725E007001991,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"403","LH",22-03-2026 22:38,,,Negative,Negative,2.42,Negative,3.3,Negative,4.5,Negative,3.18,05251106E008002825,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"410","LT",22-03-2026 22:57,,,Negative,Negative,2.22,Negative,3.31,Negative,4.35,Negative,3.14,05251106E008002939,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"679","JN",22-03-2026 21:26,,,Negative,Negative,1.42,Negative,2.91,Negative,3.37,Negative,2.73,05250428E002007854,MilkSafe™ FAST CM1-3BTS ,250428E002
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"743","JK",22-03-2026 22:56,,,Negative,Negative,2.5,Negative,3.27,Negative,4.22,Negative,3.09,05250725E007018264,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"209","ME",22-03-2026 21:43,,,Negative,Negative,2.37,Negative,2.89,Negative,3.47,Negative,2.64,05250725E007003884,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"297","JS",22-03-2026 21:50,,,Negative,Negative,2.25,Negative,3.09,Negative,5,Negative,3.28,05250725E007001683,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"778","SP",23-03-2026 00:25,,,Negative,Negative,2.07,Negative,3.26,Negative,3.77,Negative,3.08,05250725E007016572,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"514","JN",23-03-2026 00:38,,,Negative,Negative,2.15,Negative,2.93,Negative,3.67,Negative,2.88,05251106E008001994,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"582","RIP",23-03-2026 00:55,,,Negative,Negative,1.95,Negative,2.95,Negative,3.83,Negative,2.83,05251106E008018733,MilkSafe™ FAST CM1-3BTS ,251106E008
Aanekoski1,Äänekoski,Valio,Aanekoski1,False,"172","KH",23-03-2026 00:16,,,Negative,Negative,2.17,Negative,3.07,Negative,4.08,Negative,3.02,05250428E002017853,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"573","TT",23-03-2026 01:22,,,Negative,Negative,1.8,Negative,2.81,Negative,3.55,Negative,2.68,05251106E008001980,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"409","LT",23-03-2026 01:11,,,Negative,Negative,1.91,Negative,2.91,Negative,3.64,Negative,2.77,05251106E008018644,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"495","TN",23-03-2026 01:32,,,Negative,Negative,1.82,Negative,2.69,Negative,3.54,Negative,2.64,05251106E008004022,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"479","JK",23-03-2026 01:31,,,Negative,Negative,1.92,Negative,2.85,Negative,3.61,Negative,2.69,05251106E008018565,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"962","JM",23-03-2026 01:55,,,Negative,Negative,2.59,Negative,3.05,Negative,4.02,Negative,2.89,05251106E008018574,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"219","TM",23-03-2026 00:21,,,Negative,Negative,2.31,Negative,2.89,Negative,3.77,Negative,2.89,05250725E007001915,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi2,Haapavesi,Valio,Haapavesi2,False,"80","PW",23-03-2026 00:37,,,Negative,Negative,1.92,Negative,2.87,Negative,3.37,Negative,2.65,05251106E008024341,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"432","VR",23-03-2026 02:21,,,Negative,Negative,2.02,Negative,2.8,Negative,3.81,Negative,2.74,05251106E008001520,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"956","HK",23-03-2026 02:23,,,Negative,Negative,1.85,Negative,2.59,Negative,3.47,Negative,2.61,05251106E008001893,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"221","TL",23-03-2026 01:06,,,Negative,Negative,2.43,Negative,2.99,Negative,4,Negative,2.89,05250725E007001868,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"183","JH",23-03-2026 02:34,,,Negative,Negative,2.92,Negative,3.39,Negative,4.74,Negative,3.39,05251106E008018961,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk6,Seinäjoki,Valio,Sjk6,False,"142","ms",23-03-2026 01:11,,,Negative,Negative,2.8,Negative,3.06,Negative,4.06,Negative,3.05,05250725E007002001,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk5,Seinäjoki,Valio,Sjk5,False,"161","TR",23-03-2026 01:41,,,Negative,Negative,2.37,Negative,3.13,Negative,3.69,Negative,2.95,05250725E007001714,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"90","m a",23-03-2026 01:19,,,Negative,Negative,2.43,Negative,2.7,Negative,3.62,Negative,2.7,05250725E007001564,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"505","AL",23-03-2026 03:01,,,Negative,Negative,1.55,Negative,2.39,Negative,3.35,Negative,2.56,05251106E008018744,MilkSafe™ FAST CM1-3BTS ,251106E008
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"345","NV",23-03-2026 02:53,,,Negative,Negative,1.69,Negative,2.57,Negative,3.03,Negative,2.38,05250725E007021736,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"456","TH",23-03-2026 02:50,,,Negative,Negative,2.04,Negative,2.89,Negative,3.67,Negative,2.72,05251106E008004157,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"324","NM",23-03-2026 01:25,,,Negative,Negative,2.42,Negative,2.99,Negative,3.78,Negative,2.9,05250725E007012968,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk6,Seinäjoki,Valio,Sjk6,False,"202","TP",23-03-2026 01:47,,,Negative,Negative,2.66,Negative,3.14,Negative,4.3,Negative,3.06,05250725E007001531,MilkSafe™ FAST CM1-3BTS ,250725E007
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"133","VH",23-03-2026 01:49,,,Negative,Negative,2.16,Negative,3.04,Negative,3.72,Negative,2.87,05251106E008023131,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"56","SK",23-03-2026 03:31,,,Negative,Negative,1.73,Negative,2.64,Negative,3.55,Negative,2.57,05251106E008004233,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"773","HL",23-03-2026 02:13,,,Negative,Negative,2.49,Negative,2.97,Negative,3.81,Negative,2.77,05250428E002005483,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"411","LT",23-03-2026 04:20,,,Negative,Negative,2.08,Negative,3.02,Negative,3.68,Negative,2.87,05251106E008001667,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"316","JK",23-03-2026 02:52,,,Negative,Negative,2.82,Negative,3.11,Negative,4.33,Negative,3.15,05250725E007000833,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"53","JA",23-03-2026 04:44,,,Negative,Negative,2.2,Negative,3.25,Negative,4.25,Negative,3.13,05251106E008002131,MilkSafe™ FAST CM1-3BTS ,251106E008
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"110","TH",23-03-2026 03:22,,,Negative,Negative,2.43,Negative,2.88,Negative,3.67,Negative,2.74,05251106E008023146,MilkSafe™ FAST CM1-3BTS ,251106E008
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"664","JP",23-03-2026 03:22,,,Negative,Negative,2.53,Negative,4.06,Negative,4.86,Negative,3.78,05250428E002004211,MilkSafe™ FAST CM1-3BTS ,250428E002
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"63","JT",23-03-2026 05:05,,,Negative,Negative,1.88,Negative,2.79,Negative,3.62,Negative,2.67,05251106E008018650,MilkSafe™ FAST CM1-3BTS ,251106E008
Oulu2,Oulu,Valio,Oulu2,False,"39","JK",23-03-2026 04:15,,,Negative,Negative,2.01,Negative,2.96,Negative,3.54,Negative,2.73,05250725E007007596,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"494","TN",23-03-2026 05:43,,,Negative,Negative,1.92,Negative,3.08,Negative,3.78,Negative,2.89,05251106E008001821,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"216","PA",23-03-2026 04:27,,,Negative,Negative,3.04,Negative,3.32,Negative,4.76,Negative,3.35,05250725E007001786,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL01,Jyväskylä,Valio,LabraJKL01,False,"381","PH",23-03-2026 06:03,,,Negative,Negative,1.76,Negative,2.52,Negative,3.58,Negative,2.74,05250725E007013814,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"323","NM",23-03-2026 05:04,,,Negative,Negative,2.69,Negative,3.02,Negative,3.98,Negative,2.94,05250725E007001738,MilkSafe™ FAST CM1-3BTS ,250725E007
Sjk2,Seinäjoki,Valio,Sjk2,False,"293","ME",23-03-2026 05:11,,,Negative,Negative,2.92,Negative,3.36,Negative,4.57,Negative,3.37,05250725E007023706,MilkSafe™ FAST CM1-3BTS ,250725E007
LabraJKL03,Jyväskylä,Valio,LabraJKL03,False,"830","PH",19-03-2026 17:39,,,Negative,Negative,2.65,Negative,3.25,Negative,4.11,Negative,3.22,05250725E007015504,MilkSafe™ FAST CM1-3BTS ,250725E007
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"407","KT",23-03-2026 07:23,,,Negative,Negative,1.92,Negative,2.62,Negative,3.73,Negative,2.65,05251106E008017633,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"463","MP",23-03-2026 07:13,,,Negative,Negative,2.47,Negative,3.25,Negative,4.17,Negative,3.06,05251106E008018962,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti2,Lapinlahti,Valio,Lapinlahti2,False,"726","JK",23-03-2026 07:54,,,Negative,Negative,1.85,Negative,3.07,Negative,4.12,Negative,2.92,05251106E008018562,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"300","MW",23-03-2026 06:42,,,Negative,Negative,2.82,Negative,3.09,Negative,4.14,Negative,3.02,05250725E007001888,MilkSafe™ FAST CM1-3BTS ,250725E007
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"617","SPS",23-03-2026 07:06,,,Negative,Negative,2.88,Negative,4.07,Negative,5,Negative,5,05250428E002003599,MilkSafe™ FAST CM1-3BTS ,250428E002
Riihimaki2,Riihimäki,Valio,Riihimaki2,False,"617","SPS",23-03-2026 07:12,,,Negative,Negative,2.01,Negative,3.47,Negative,3.92,Negative,3.28,05250428E002003640,MilkSafe™ FAST CM1-3BTS ,250428E002
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"69","JV",23-03-2026 07:51,,,Negative,Negative,2.29,Negative,3.06,Negative,3.87,Negative,2.92,05251106E008020265,MilkSafe™ FAST CM1-3BTS ,251106E008
Lapinlahti1,Lapinlahti,Valio,Lapinlahti1,False,"NEGA","MP",21-03-2026 08:57,,,Negative,Negative,2.16,Negative,3.09,Negative,3.63,Negative,2.85,,MilkSafe™ FAST CM1-3BTS ,
Haapavesi3,Haapavesi,Valio,Haapavesi3,False,"45","MAKE",23-03-2026 07:58,,,Negative,Negative,2.25,Negative,3.12,Negative,3.93,Negative,2.83,05251106E008011961,MilkSafe™ FAST CM1-3BTS ,251106E008
Sjk2,Seinäjoki,Valio,Sjk2,False,"200","mm",23-03-2026 10:44,,,Negative,Negative,2.02,Negative,2.82,Negative,3.78,Negative,2.78,05250725E007001686,MilkSafe™ FAST CM1-3BTS ,250725E007
